# Timestep performance metrics.
# Results library: annual.res; (Results SemiDetached_2F)
# Output period: 00:15 on 01/01/26 to 23:45 on 31/12/26  (STS=30m, OTS=30m)
Time  Directnorsolar(W/m^2)
13h00     532.75
13h30     520.50
14h00     505.50
14h30     474.00
15h00     426.00
15h30     369.00
16h00     303.00
16h30     239.25
17h00     177.75
17h30     134.00
18h00     108.00
18h30      85.25
19h00      65.75
19h30      42.00
20h00      14.00
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30      32.50
07h00      97.50
07h30     150.25
08h00     190.75
08h30     196.75
09h00     168.25
09h30     143.00
10h00     121.00
10h30     130.50
11h00     171.50
11h30     246.75
12h00     356.25
12h30     441.75
13h00     503.25
13h30     518.25
14h00     486.75
14h30     448.25
15h00     402.75
15h30     384.75
16h00     394.25
16h30     402.75
17h00     410.25
17h30     382.25
18h00     318.75
18h30     264.25
19h00     218.75
19h30     147.00
20h00      49.00
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30      47.50
07h00     142.50
07h30     243.50
08h00     350.50
08h30     430.00
09h00     482.00
09h30     529.75
10h00     573.25
10h30     590.00
11h00     580.00
11h30     550.75
12h00     502.25
12h30     454.25
13h00     406.75
13h30     368.75
14h00     340.25
14h30     340.25
15h00     368.75
15h30     408.50
16h00     459.50
16h30     478.75
17h00     466.25
17h30     444.75
18h00     414.25
18h30     371.50
19h00     316.50
19h30     216.75
20h00      72.25
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30      14.75
07h00      44.25
07h30      83.25
08h00     131.75
08h30     170.00
09h00     198.00
09h30     246.75
10h00     316.25
10h30     385.00
11h00     453.00
11h30     505.25
12h00     541.75
12h30     554.50
13h00     543.50
13h30     533.75
14h00     525.25
14h30     526.75
15h00     538.25
15h30     510.00
16h00     442.00
16h30     376.50
17h00     313.50
17h30     263.25
18h00     225.75
18h30     175.50
19h00     112.50
19h30      60.75
20h00      20.25
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       1.25
07h00       3.75
07h30       5.25
08h00       5.75
08h30       4.75
09h00       2.25
09h30       0.75
10h00       0.25
10h30       3.00
11h00       9.00
11h30      14.00
12h00      18.00
12h30      18.25
13h00      14.75
13h30      11.25
14h00       7.75
14h30       5.00
15h00       3.00
15h30       1.75
16h00       1.25
16h30       0.75
17h00       0.25
17h30       0.25
18h00       0.75
18h30       1.00
19h00       1.00
19h30       0.75
20h00       0.25
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       2.00
07h00       6.00
07h30       8.50
08h00       9.50
08h30      14.50
09h00      23.50
09h30      32.25
10h00      40.75
10h30      40.75
11h00      32.25
11h30      25.00
12h00      19.00
12h30      14.00
13h00      10.00
13h30       8.75
14h00      10.25
14h30      19.75
15h00      37.25
15h30      48.00
16h00      52.00
16h30      49.75
17h00      41.25
17h30      36.25
18h00      34.75
18h30      30.75
19h00      24.25
19h30      15.75
20h00       5.25
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30      19.00
07h00      57.00
07h30     108.00
08h00     172.00
08h30     223.25
09h00     261.75
09h30     323.00
10h00     407.00
10h30     515.25
11h00     647.75
11h30     748.75
12h00     818.25
12h30     857.75
13h00     867.25
13h30     873.25
14h00     875.75
14h30     867.00
15h00     847.00
15h30     830.00
16h00     816.00
16h30     804.50
17h00     795.50
17h30     768.00
18h00     722.00
18h30     659.75
19h00     581.25
19h30     406.50
20h00     135.50
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30      62.75
07h00     188.25
07h30     331.75
08h00     493.25
08h30     609.25
09h00     679.75
09h30     740.75
10h00     792.25
10h30     823.50
11h00     834.50
11h30     840.50
12h00     841.50
12h30     826.75
13h00     796.25
13h30     731.25
14h00     631.75
14h30     568.50
15h00     541.50
15h30     547.00
16h00     585.00
16h30     615.00
17h00     637.00
17h30     651.50
18h00     658.50
18h30     631.00
19h00     569.00
19h30     403.50
20h00     134.50
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30     110.25
07h00     330.75
07h30     486.25
08h00     576.75
08h30     652.75
09h00     714.25
09h30     764.50
10h00     803.50
10h30     835.75
11h00     861.25
11h30     881.00
12h00     895.00
12h30     904.75
13h00     910.25
13h30     912.00
14h00     910.00
14h30     904.75
15h00     896.25
15h30     883.75
16h00     867.25
16h30     845.25
17h00     817.75
17h30     781.25
18h00     735.75
18h30     675.50
19h00     600.50
19h30     422.25
20h00     140.75
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30     106.50
07h00     319.50
07h30     471.25
08h00     561.75
08h30     641.25
09h00     709.75
09h30     762.75
10h00     800.25
10h30     830.50
11h00     853.50
11h30     871.00
12h00     883.00
12h30     887.00
13h00     883.00
13h30     880.00
14h00     878.00
14h30     876.00
15h00     874.00
15h30     861.25
16h00     837.75
16h30     811.00
17h00     781.00
17h30     745.75
18h00     705.25
18h30     648.50
19h00     575.50
19h30     404.25
20h00     134.75
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30      70.25
07h00     210.75
07h30     347.00
08h00     479.00
08h30     556.00
09h00     578.00
09h30     563.25
10h00     511.75
10h30     457.50
11h00     400.50
11h30     354.50
12h00     319.50
12h30     285.50
13h00     252.50
13h30     220.00
14h00     188.00
14h30     166.75
15h00     156.25
15h30     147.75
16h00     141.25
16h30     138.50
17h00     139.50
17h30     134.25
18h00     122.75
18h30     126.25
19h00     144.75
19h30     115.50
20h00      38.50
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30      69.75
07h00     209.25
07h30     331.50
08h00     436.50
08h30     510.25
09h00     552.75
09h30     550.50
10h00     503.50
10h30     442.00
11h00     366.00
11h30     330.25
12h00     334.75
12h30     344.00
13h00     358.00
13h30     370.25
14h00     380.75
14h30     381.50
15h00     372.50
15h30     372.50
16h00     381.50
16h30     386.75
17h00     388.25
17h30     375.50
18h00     348.50
18h30     317.25
19h00     281.75
19h30     198.00
20h00      66.00
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30     106.00
07h00     318.00
07h30     450.25
08h00     502.75
08h30     540.25
09h00     562.75
09h30     587.50
10h00     614.50
10h30     613.75
11h00     585.25
11h30     556.25
12h00     526.75
12h30     500.50
13h00     477.50
13h30     469.00
14h00     475.00
14h30     495.75
15h00     531.25
15h30     555.25
16h00     567.75
16h30     575.00
17h00     577.00
17h30     561.50
18h00     528.50
18h30     471.50
19h00     390.50
19h30     262.50
20h00      87.50
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30     117.00
07h00     351.00
07h30     518.25
08h00     618.75
08h30     697.00
09h00     753.00
09h30     795.00
10h00     823.00
10h30     798.50
11h00     721.50
11h30     619.25
12h00     491.75
12h30     392.00
13h00     320.00
13h30     269.25
14h00     239.75
14h30     218.00
15h00     204.00
15h30     199.25
16h00     203.75
16h30     210.00
17h00     218.00
17h30     221.00
18h00     219.00
18h30     228.50
19h00     249.50
19h30     195.00
20h00      65.00
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30      37.75
07h00     113.25
07h30     177.25
08h00     229.75
08h30     294.25
09h00     370.75
09h30     436.50
10h00     491.50
10h30     515.25
11h00     507.75
11h30     487.25
12h00     453.75
12h30     419.00
13h00     383.00
13h30     364.00
14h00     362.00
14h30     356.00
15h00     346.00
15h30     315.75
16h00     265.25
16h30     229.50
17h00     208.50
17h30     186.75
18h00     164.25
18h30     131.25
19h00      87.75
19h30      49.50
20h00      16.50
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       2.25
07h00       6.75
07h30       8.75
08h00       8.25
08h30       6.75
09h00       4.25
09h30       3.00
10h00       3.00
10h30       3.25
11h00       3.75
11h30       4.75
12h00       6.25
12h30       6.75
13h00       6.25
13h30       5.50
14h00       4.50
14h30       3.75
15h00       3.25
15h30       5.50
16h00      10.50
16h30      14.50
17h00      17.50
17h30      15.75
18h00       9.25
18h30       5.00
19h00       3.00
19h30       1.50
20h00       0.50
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       0.25
07h00       0.75
07h30       1.25
08h00       1.75
08h30       3.25
09h00       5.75
09h30       7.25
10h00       7.75
10h30       7.50
11h00       6.50
11h30       6.75
12h00       8.25
12h30      13.25
13h00      21.75
13h30      36.75
14h00      58.25
14h30      93.25
15h00     141.75
15h30     188.00
16h00     232.00
16h30     262.50
17h00     279.50
17h30     274.75
18h00     248.25
18h30     235.75
19h00     237.25
19h30     178.50
20h00      59.50
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       9.25
07h00      27.75
07h30      38.50
08h00      41.50
08h30      50.00
09h00      64.00
09h30      71.25
10h00      71.75
10h30      72.50
11h00      73.50
11h30      78.00
12h00      86.00
12h30      91.50
13h00      94.50
13h30      87.00
14h00      69.00
14h30      57.00
15h00      51.00
15h30      45.25
16h00      39.75
16h30      32.75
17h00      24.25
17h30      19.25
18h00      17.75
18h30      14.50
19h00       9.50
19h30       5.25
20h00       1.75
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30       0.00
06h00       0.00
06h30       0.75
07h00       2.25
07h30       3.50
08h00       4.50
08h30       5.50
09h00       6.50
09h30      18.50
10h00      41.50
10h30      52.25
11h00      50.75
11h30      39.00
12h00      17.00
12h30      23.25
13h00      57.75
13h30      76.00
14h00      78.00
14h30      65.25
15h00      37.75
15h30      26.75
16h00      32.25
16h30      33.25
17h00      29.75
17h30      48.50
18h00      89.50
18h30     125.00
19h00     155.00
19h30     127.50
20h00      42.50
20h30       0.00
21h00       0.00
21h30       0.00
22h00       0.00
22h30       0.00
23h00       0.00
23h30       0.00
00h00       0.00
00h30       0.00
01h00       0.00
01h30       0.00
02h00       0.00
02h30       0.00
03h00       0.00
03h30       0.00
04h00       0.00
04h30       0.00
05h00       0.00
05h30      49.50
06h00     148.50
06h30     272.25
07h00     420.75
07h30     536.25
08h00     618.75
08h30     687.00
09h00     741.00
09h30     785.00
10h00     819.00
10h30     846.00
11h00     866.00
11h30     881.25
12h00     891.75
